run,type,module,name,attrname,attrvalue,value
General-95-20230714-10:07:04-10404,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-95-20230714-10:07:04-10404,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-95-20230714-10:07:04-10404,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-95-20230714-10:07:04-10404,config,,,**.first.Threshold,10,
General-95-20230714-10:07:04-10404,config,,,**.second.Threshold,3,
General-95-20230714-10:07:04-10404,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-95-20230714-10:07:04-10404,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-95-20230714-10:07:04-10404,config,,,**.first.capacity,10,
General-95-20230714-10:07:04-10404,config,,,**.second.capacity,-1,
General-94-20230714-10:07:04-9824,runattr,,,configname,General,
General-94-20230714-10:07:04-9824,runattr,,,datetime,20230714-10:07:04,
General-94-20230714-10:07:04-9824,runattr,,,datetimef,20230714-100704,
General-94-20230714-10:07:04-9824,runattr,,,experiment,General,
General-94-20230714-10:07:04-9824,runattr,,,inifile,omnetpp.ini,
General-94-20230714-10:07:04-9824,runattr,,,iterationvars,"$0=0.25, $1=0.5",
General-94-20230714-10:07:04-9824,runattr,,,iterationvarsd,0.25/0.5,
General-94-20230714-10:07:04-9824,runattr,,,iterationvarsf,"0.25,0.5-",
General-94-20230714-10:07:04-9824,runattr,,,measurement,"$0=0.25, $1=0.5",
General-94-20230714-10:07:04-9824,runattr,,,network,Network,
General-94-20230714-10:07:04-9824,runattr,,,processid,9824,
General-94-20230714-10:07:04-9824,runattr,,,repetition,14,
General-94-20230714-10:07:04-9824,runattr,,,replication,#14,
General-94-20230714-10:07:04-9824,runattr,,,resultdir,results,
General-94-20230714-10:07:04-9824,runattr,,,runnumber,94,
General-94-20230714-10:07:04-9824,runattr,,,seedset,94,
General-94-20230714-10:07:04-9824,config,,,sim-time-limit,5000s,
General-94-20230714-10:07:04-9824,config,,,network,Network,
General-94-20230714-10:07:04-9824,config,,,config-recording,all,
General-94-20230714-10:07:04-9824,config,,,repeat,20,
General-94-20230714-10:07:04-9824,config,,,**.scalar-recording,true,
General-94-20230714-10:07:04-9824,config,,,**.S1.interArrivalTime,exponential(0.25s),
General-94-20230714-10:07:04-9824,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-94-20230714-10:07:04-9824,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-94-20230714-10:07:04-9824,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-94-20230714-10:07:04-9824,config,,,**.first.Threshold,10,
General-94-20230714-10:07:04-9824,config,,,**.second.Threshold,3,
General-94-20230714-10:07:04-9824,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-94-20230714-10:07:04-9824,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-94-20230714-10:07:04-9824,config,,,**.first.capacity,10,
General-94-20230714-10:07:04-9824,config,,,**.second.capacity,-1,
General-96-20230714-10:07:04-11544,runattr,,,configname,General,
General-96-20230714-10:07:04-11544,runattr,,,datetime,20230714-10:07:04,
General-96-20230714-10:07:04-11544,runattr,,,datetimef,20230714-100704,
General-96-20230714-10:07:04-11544,runattr,,,experiment,General,
General-96-20230714-10:07:04-11544,runattr,,,inifile,omnetpp.ini,
General-96-20230714-10:07:04-11544,runattr,,,iterationvars,"$0=0.25, $1=0.5",
General-96-20230714-10:07:04-11544,runattr,,,iterationvarsd,0.25/0.5,
General-96-20230714-10:07:04-11544,runattr,,,iterationvarsf,"0.25,0.5-",
General-96-20230714-10:07:04-11544,runattr,,,measurement,"$0=0.25, $1=0.5",
General-96-20230714-10:07:04-11544,runattr,,,network,Network,
General-96-20230714-10:07:04-11544,runattr,,,processid,11544,
General-96-20230714-10:07:04-11544,runattr,,,repetition,16,
General-96-20230714-10:07:04-11544,runattr,,,replication,#16,
General-96-20230714-10:07:04-11544,runattr,,,resultdir,results,
General-96-20230714-10:07:04-11544,runattr,,,runnumber,96,
General-96-20230714-10:07:04-11544,runattr,,,seedset,96,
General-96-20230714-10:07:04-11544,config,,,sim-time-limit,5000s,
General-96-20230714-10:07:04-11544,config,,,network,Network,
General-96-20230714-10:07:04-11544,config,,,config-recording,all,
General-96-20230714-10:07:04-11544,config,,,repeat,20,
General-96-20230714-10:07:04-11544,config,,,**.scalar-recording,true,
General-96-20230714-10:07:04-11544,config,,,**.S1.interArrivalTime,exponential(0.25s),
General-96-20230714-10:07:04-11544,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-96-20230714-10:07:04-11544,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-96-20230714-10:07:04-11544,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-96-20230714-10:07:04-11544,config,,,**.first.Threshold,10,
General-96-20230714-10:07:04-11544,config,,,**.second.Threshold,3,
General-96-20230714-10:07:04-11544,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-96-20230714-10:07:04-11544,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-96-20230714-10:07:04-11544,config,,,**.first.capacity,10,
General-96-20230714-10:07:04-11544,config,,,**.second.capacity,-1,
