run,type,module,name,attrname,attrvalue,value
General-73-20230714-10:03:30-5272,runattr,,,configname,General,
General-73-20230714-10:03:30-5272,runattr,,,datetime,20230714-10:03:30,
General-73-20230714-10:03:30-5272,runattr,,,datetimef,20230714-100330,
General-73-20230714-10:03:30-5272,runattr,,,experiment,General,
General-73-20230714-10:03:30-5272,runattr,,,inifile,omnetpp.ini,
General-73-20230714-10:03:30-5272,runattr,,,iterationvars,"$0=0.5, $1=1",
General-73-20230714-10:03:30-5272,runattr,,,iterationvarsd,0.5/1,
General-73-20230714-10:03:30-5272,runattr,,,iterationvarsf,"0.5,1-",
General-73-20230714-10:03:30-5272,runattr,,,measurement,"$0=0.5, $1=1",
General-73-20230714-10:03:30-5272,runattr,,,network,Network,
General-73-20230714-10:03:30-5272,runattr,,,processid,5272,
General-73-20230714-10:03:30-5272,runattr,,,repetition,13,
General-73-20230714-10:03:30-5272,runattr,,,replication,#13,
General-73-20230714-10:03:30-5272,runattr,,,resultdir,results,
General-73-20230714-10:03:30-5272,runattr,,,runnumber,73,
General-73-20230714-10:03:30-5272,runattr,,,seedset,73,
General-73-20230714-10:03:30-5272,config,,,sim-time-limit,5000s,
General-73-20230714-10:03:30-5272,config,,,network,Network,
General-73-20230714-10:03:30-5272,config,,,config-recording,all,
General-73-20230714-10:03:30-5272,config,,,repeat,20,
General-73-20230714-10:03:30-5272,config,,,**.scalar-recording,true,
General-73-20230714-10:03:30-5272,config,,,warmup-period,1000s,
General-73-20230714-10:03:30-5272,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-73-20230714-10:03:30-5272,config,,,**.S2.interArrivalTime,exponential(1s),
General-73-20230714-10:03:30-5272,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-73-20230714-10:03:30-5272,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-73-20230714-10:03:30-5272,config,,,**.first.Threshold,10,
General-73-20230714-10:03:30-5272,config,,,**.second.Threshold,3,
General-73-20230714-10:03:30-5272,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-73-20230714-10:03:30-5272,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-73-20230714-10:03:30-5272,config,,,**.first.capacity,10,
General-73-20230714-10:03:30-5272,config,,,**.second.capacity,-1,
General-71-20230714-10:03:30-8404,runattr,,,configname,General,
General-71-20230714-10:03:30-8404,runattr,,,datetime,20230714-10:03:30,
General-71-20230714-10:03:30-8404,runattr,,,datetimef,20230714-100330,
General-71-20230714-10:03:30-8404,runattr,,,experiment,General,
General-71-20230714-10:03:30-8404,runattr,,,inifile,omnetpp.ini,
General-71-20230714-10:03:30-8404,runattr,,,iterationvars,"$0=0.5, $1=1",
General-71-20230714-10:03:30-8404,runattr,,,iterationvarsd,0.5/1,
General-71-20230714-10:03:30-8404,runattr,,,iterationvarsf,"0.5,1-",
General-71-20230714-10:03:30-8404,runattr,,,measurement,"$0=0.5, $1=1",
General-71-20230714-10:03:30-8404,runattr,,,network,Network,
General-71-20230714-10:03:30-8404,runattr,,,processid,8404,
General-71-20230714-10:03:30-8404,runattr,,,repetition,11,
General-71-20230714-10:03:30-8404,runattr,,,replication,#11,
General-71-20230714-10:03:30-8404,runattr,,,resultdir,results,
General-71-20230714-10:03:30-8404,runattr,,,runnumber,71,
General-71-20230714-10:03:30-8404,runattr,,,seedset,71,
General-71-20230714-10:03:30-8404,config,,,sim-time-limit,5000s,
General-71-20230714-10:03:30-8404,config,,,network,Network,
General-71-20230714-10:03:30-8404,config,,,config-recording,all,
General-71-20230714-10:03:30-8404,config,,,repeat,20,
General-71-20230714-10:03:30-8404,config,,,**.scalar-recording,true,
General-71-20230714-10:03:30-8404,config,,,warmup-period,1000s,
General-71-20230714-10:03:30-8404,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-71-20230714-10:03:30-8404,config,,,**.S2.interArrivalTime,exponential(1s),
General-71-20230714-10:03:30-8404,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-71-20230714-10:03:30-8404,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-71-20230714-10:03:30-8404,config,,,**.first.Threshold,10,
General-71-20230714-10:03:30-8404,config,,,**.second.Threshold,3,
General-71-20230714-10:03:30-8404,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-71-20230714-10:03:30-8404,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-71-20230714-10:03:30-8404,config,,,**.first.capacity,10,
General-71-20230714-10:03:30-8404,config,,,**.second.capacity,-1,
General-70-20230714-10:03:30-1796,runattr,,,configname,General,
