run,type,module,name,attrname,attrvalue,value
General-23-20230612-09:31:52-16088,runattr,,,repetition,3,
General-23-20230612-09:31:52-16088,runattr,,,replication,#3,
General-23-20230612-09:31:52-16088,runattr,,,resultdir,results,
General-23-20230612-09:31:52-16088,runattr,,,runnumber,23,
General-23-20230612-09:31:52-16088,runattr,,,seedset,23,
General-23-20230612-09:31:52-16088,config,,,sim-time-limit,1000s,
General-23-20230612-09:31:52-16088,config,,,network,Network,
General-23-20230612-09:31:52-16088,config,,,config-recording,all,
General-23-20230612-09:31:52-16088,config,,,repeat,20,
General-23-20230612-09:31:52-16088,config,,,**.scalar-recording,true,
General-23-20230612-09:31:52-16088,config,,,**.S1.interArrivalTime,exponential(1.0s),
General-23-20230612-09:31:52-16088,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-23-20230612-09:31:52-16088,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-23-20230612-09:31:52-16088,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-23-20230612-09:31:52-16088,config,,,**.first.Threshold,10,
General-23-20230612-09:31:52-16088,config,,,**.second.Threshold,3,
General-23-20230612-09:31:52-16088,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-23-20230612-09:31:52-16088,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-23-20230612-09:31:52-16088,config,,,**.first.capacity,10,
General-23-20230612-09:31:52-16088,config,,,**.second.capacity,-1,
General-25-20230612-09:31:52-12140,runattr,,,configname,General,
General-25-20230612-09:31:52-12140,runattr,,,datetime,20230612-09:31:52,
General-25-20230612-09:31:52-12140,runattr,,,datetimef,20230612-093152,
General-25-20230612-09:31:52-12140,runattr,,,experiment,General,
General-25-20230612-09:31:52-12140,runattr,,,inifile,omnetpp.ini,
General-25-20230612-09:31:52-12140,runattr,,,iterationvars,"$0=1.0, $1=0.66",
General-25-20230612-09:31:52-12140,runattr,,,iterationvarsd,1.0/0.66,
General-25-20230612-09:31:52-12140,runattr,,,iterationvarsf,"1.0,0.66-",
General-25-20230612-09:31:52-12140,runattr,,,measurement,"$0=1.0, $1=0.66",
General-25-20230612-09:31:52-12140,runattr,,,network,Network,
General-25-20230612-09:31:52-12140,runattr,,,processid,12140,
General-25-20230612-09:31:52-12140,runattr,,,repetition,5,
General-25-20230612-09:31:52-12140,runattr,,,replication,#5,
General-25-20230612-09:31:52-12140,runattr,,,resultdir,results,
General-25-20230612-09:31:52-12140,runattr,,,runnumber,25,
General-25-20230612-09:31:52-12140,runattr,,,seedset,25,
General-25-20230612-09:31:52-12140,config,,,sim-time-limit,1000s,
General-25-20230612-09:31:52-12140,config,,,network,Network,
General-25-20230612-09:31:52-12140,config,,,config-recording,all,
General-25-20230612-09:31:52-12140,config,,,repeat,20,
General-25-20230612-09:31:52-12140,config,,,**.scalar-recording,true,
General-25-20230612-09:31:52-12140,config,,,**.S1.interArrivalTime,exponential(1.0s),
General-25-20230612-09:31:52-12140,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-25-20230612-09:31:52-12140,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-25-20230612-09:31:52-12140,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-25-20230612-09:31:52-12140,config,,,**.first.Threshold,10,
General-25-20230612-09:31:52-12140,config,,,**.second.Threshold,3,
General-25-20230612-09:31:52-12140,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-25-20230612-09:31:52-12140,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-25-20230612-09:31:52-12140,config,,,**.first.capacity,10,
General-25-20230612-09:31:52-12140,config,,,**.second.capacity,-1,
General-30-20230612-09:31:52-3688,runattr,,,configname,General,
General-30-20230612-09:31:52-3688,runattr,,,datetime,20230612-09:31:52,
General-30-20230612-09:31:52-3688,runattr,,,datetimef,20230612-093152,
General-30-20230612-09:31:52-3688,runattr,,,experiment,General,
General-30-20230612-09:31:52-3688,runattr,,,inifile,omnetpp.ini,
General-30-20230612-09:31:52-3688,runattr,,,iterationvars,"$0=1.0, $1=0.66",
General-30-20230612-09:31:52-3688,runattr,,,iterationvarsd,1.0/0.66,
General-30-20230612-09:31:52-3688,runattr,,,iterationvarsf,"1.0,0.66-",
General-30-20230612-09:31:52-3688,runattr,,,measurement,"$0=1.0, $1=0.66",
General-30-20230612-09:31:52-3688,runattr,,,network,Network,
General-30-20230612-09:31:52-3688,runattr,,,processid,3688,
General-30-20230612-09:31:52-3688,runattr,,,repetition,10,
General-30-20230612-09:31:52-3688,runattr,,,replication,#10,
General-30-20230612-09:31:52-3688,runattr,,,resultdir,results,
General-30-20230612-09:31:52-3688,runattr,,,runnumber,30,
General-30-20230612-09:31:52-3688,runattr,,,seedset,30,
General-30-20230612-09:31:52-3688,config,,,sim-time-limit,1000s,
General-30-20230612-09:31:52-3688,config,,,network,Network,
General-30-20230612-09:31:52-3688,config,,,config-recording,all,
General-30-20230612-09:31:52-3688,config,,,repeat,20,
General-30-20230612-09:31:52-3688,config,,,**.scalar-recording,true,
General-30-20230612-09:31:52-3688,config,,,**.S1.interArrivalTime,exponential(1.0s),
General-30-20230612-09:31:52-3688,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-30-20230612-09:31:52-3688,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-30-20230612-09:31:52-3688,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-30-20230612-09:31:52-3688,config,,,**.first.Threshold,10,
General-30-20230612-09:31:52-3688,config,,,**.second.Threshold,3,
General-30-20230612-09:31:52-3688,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-30-20230612-09:31:52-3688,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-30-20230612-09:31:52-3688,config,,,**.first.capacity,10,
General-30-20230612-09:31:52-3688,config,,,**.second.capacity,-1,
General-34-20230612-09:31:52-12936,runattr,,,configname,General,
General-34-20230612-09:31:52-12936,runattr,,,datetime,20230612-09:31:52,
General-34-20230612-09:31:52-12936,runattr,,,datetimef,20230612-093152,
General-34-20230612-09:31:52-12936,runattr,,,experiment,General,
General-34-20230612-09:31:52-12936,runattr,,,inifile,omnetpp.ini,
General-34-20230612-09:31:52-12936,runattr,,,iterationvars,"$0=1.0, $1=0.66",
General-34-20230612-09:31:52-12936,runattr,,,iterationvarsd,1.0/0.66,
General-34-20230612-09:31:52-12936,runattr,,,iterationvarsf,"1.0,0.66-",
General-34-20230612-09:31:52-12936,runattr,,,measurement,"$0=1.0, $1=0.66",
General-34-20230612-09:31:52-12936,runattr,,,network,Network,
General-34-20230612-09:31:52-12936,runattr,,,processid,12936,
General-34-20230612-09:31:52-12936,runattr,,,repetition,14,
General-34-20230612-09:31:52-12936,runattr,,,replication,#14,
General-34-20230612-09:31:52-12936,runattr,,,resultdir,results,
General-34-20230612-09:31:52-12936,runattr,,,runnumber,34,
General-34-20230612-09:31:52-12936,runattr,,,seedset,34,
General-34-20230612-09:31:52-12936,config,,,sim-time-limit,1000s,
General-34-20230612-09:31:52-12936,config,,,network,Network,
General-34-20230612-09:31:52-12936,config,,,config-recording,all,
General-34-20230612-09:31:52-12936,config,,,repeat,20,
General-34-20230612-09:31:52-12936,config,,,**.scalar-recording,true,
General-34-20230612-09:31:52-12936,config,,,**.S1.interArrivalTime,exponential(1.0s),
General-34-20230612-09:31:52-12936,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-34-20230612-09:31:52-12936,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-34-20230612-09:31:52-12936,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
